"","PlayerId","NameFirst","NameLast","CurrentHandle","CountryCode","TotalUSDPrize"
"360",73012,"-","-","Turnzz","us","5150.00"
"361",73236,"Ariel","Hernandez","Fury","us","5138.01"
"362",53939,"-","-","Achterklap","be","5137.67"
"363",90936,"Josh","Hanko","mercyonlyy","us","5119.66"
"364",89330,"-","-","Vanity","jp","5094.33"
"365",49559,"Duong","Huynh","Kinstaar","ch","5083.33"
"366",49561,"Corentin","Tardif","Hunter","fr","5083.33"
"367",73235,"Josue","Ruiz","PhonyHead","us","5071.34"
"368",72398,"Suh Wan","Kim","Aka","kr","5020.00"
"369",85898,"-","-","Cahlaflour","us","5000.00"
"370",78955,"Ben","Ruffels","AirSaaan","au","4931.06"
"371",36942,"Jay","Visser","Sensey","nl","4875.00"
"372",53565,"-","-","KaoSape","nl","4875.00"
"373",63460,"Jeffrey","Blackstone","PeperTV","nl","4875.00"
"374",80548,"Gavin","Schmidt","GsBird","us","4840.00"
"375",100088,"Steven","Rojas","Pistillo","mx","4833.33"
"376",100089,"Vicky","Palami","VickyPalami","mx","4833.33"
"377",6060,"Danny","Le","Shiphtur","ca","4800.00"
"378",63461,"-","-","Sandcool","de","4746.00"
"379",63462,"-","-","DoktorFroid","de","4746.00"
"380",35144,"Douglas","Wolf","DougIsRaw","us","4666.67"
"381",62763,"Amanda","Myddleton","AvaGG","ca","4666.67"
"382",29018,"Patiphan","Posri","CigaretteS","th","4666.66"
"383",36927,"Phaibun","Saengsermsub","j9","th","4666.66"
"384",53340,"-","-","HighStyled","pl","4630.00"
"385",63522,"-","-","LOST","ch","4619.00"
"386",15047,"Julien","Dupré","Jbzz","fr","4600.00"
"387",36184,"James","Paumard","mzQQQ","fr","4600.00"
"388",78924,"-","-","SudetakiN","jp","4579.79"
"389",87317,"Camilo","Spinelli","zolden","ar","4556.00"
"390",6378,"Michael","Grzesiek","shroud","ca","4500.00"
"391",78927,"-","-","shomaru","jp","4487.00"
"392",79313,"Thanakorn","Ruckapunmaetree","Appraiser","th","4486.67"
"393",49774,"Victor","Marion","ASKYY","fr","4470.37"
"394",56198,"-","-","Wisethug","fr","4419.67"
"395",62398,"-","-","JimPanseee","de","4413.34"
"396",80399,"Mohammad","Almahallawi","M0","sa","4386.67"
"397",62267,"Peyton","Schutz","peesh","us","4376.67"
"398",87316,"Álvaro","Sebastián Bahamonde Betancur","Kr0noz","cl","4366.67"
"399",63473,"-","-","LittleBigWhale","fr","4358.42"
"400",85075,"Vladimir","Vorotilov","7ozzzus","ru","4340.50"
"401",53148,"-","-","Baronful","us","4333.33"
"402",1200,"Tom","Taylor","Tsquared","us","4324.34"
"403",96977,"Andre","Türk","unlucky","at","4301.31"
"404",52932,"-","-","tripleWRECK","us","4299.99"
"405",87691,"Muamar Fahri","Abrar","EzFlash","id","4299.34"
"406",61544,"Jonathon","Boland","Urban","ca","4298.99"
"407",87150,"Marco","Paramo","Stuhni","us","4270.00"
"408",78751,"Octavio","Lopez","Musen","us","4265.67"
"409",78909,"-","-","Mukai","jp","4253.34"
"410",78910,"-","-","Leia","jp","4253.34"
"411",78911,"-","-","Alelu","jp","4253.34"
"412",87448,"Joe","Byrne","Slayers","gb","4229.54"
"413",61542,"Mitchell","Casey","birt","ca","4198.99"
"414",30008,"Nicolas","Argay","XSOO","fr","4172.67"
"415",34001,"Sébastien","Ferez","AlphaCast","fr","4172.67"
"416",38113,"Bong Sang","Kim","JUAN","kr","4166.66"
"417",45650,"Kudo","Kyosuke","Avadon","jp","4160.00"
"418",41719,"Gabriel","Teles","KhaLEF","br","4146.00"
"419",92731,"Josef","Nedorost","B4mbino","cz","4125.78"
"420",79435,"Yohran","Erick","avlis","br","4120.00"
"421",82409,"-","-","Yus","cn","4099.34"
"422",92944,"-","-","N22JB","jp","4094.33"
"423",92945,"-","-","MatsuTasu","jp","4094.33"
"424",62391,"Dmitrii","Pustovarov","Makatao","ru","4049.33"
"425",99980,"Evan","Verhulst","Verhulst","us","4046.66"
"426",51588,"Stephanie","-","FemSteph","us","4031.66"
"427",85047,"-","-","Zipman","jp","4024.33"
"428",87351,"Charles","Lane","Clane","us","4003.33"
